production_id,name,obra_title,obra_id,productora_name,synopsis,direction,theater,address,barrio,ciudad_partido,localidad,provincia,start_date,end_date,image_id,image_url,instagram,website,source,is_new
920,La pipa de Freud,La pipa de Freud,99921,,,,PASEO LA PLAZA,Av Corrientes 1660,,Capital Federal,Capital Federal,Buenos Aires,,,877,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/42/000311442.jpg,,https://alternativateatral.com/obra99921-la-pipa-de-freud,alternativateatral_api,true
921,Cris Alvarez - unipersonal,Cris Alvarez - unipersonal,99922,,,,PASEO LA PLAZA,Av Corrientes 1660,,Capital Federal,Capital Federal,Buenos Aires,,,878,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/43/000311443.jpg,,https://alternativateatral.com/obra99922-cris-alvarez-unipersonal,alternativateatral_api,true
922,De Sarah Kay a Sarah Connor,De Sarah Kay a Sarah Connor,99924,,,,PASEO LA PLAZA,Av Corrientes 1660,,Capital Federal,Capital Federal,Buenos Aires,,,879,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/45/000311445.jpg,,https://alternativateatral.com/obra99924-de-sarah-kay-a-sarah-connor,alternativateatral_api,true
923,LOS HABITANTES DE MOR,LOS HABITANTES DE MOR,99927,,,,BECKETT TEATRO,Guardia Vieja 3556,,Capital Federal,Capital Federal,Buenos Aires,,,880,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/23/000311623.jpg,,https://alternativateatral.com/obra99927-los-habitantes-de-mor,alternativateatral_api,true
924,Recreación histórica: Tertulia 1808,Recreación histórica: Tertulia 1808,99928,,,,MUSEO HISTÓRICO NACIONAL DEL CABILDO Y LA REVOLUCIÓN DE MAYO,Bolívar 65,,Capital Federal,Capital Federal,Buenos Aires,,,881,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/56/000311456.jpg,,https://alternativateatral.com/obra99928-recreacion-historica-tertulia-1808,alternativateatral_api,true
925,Patio de la Tradición,Patio de la Tradición,99929,,,,MUSEO HISTÓRICO NACIONAL DEL CABILDO Y LA REVOLUCIÓN DE MAYO,Bolívar 65,,Capital Federal,Capital Federal,Buenos Aires,,,882,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/60/000311460.jpg,,https://alternativateatral.com/obra99929-patio-de-la-tradicion,alternativateatral_api,true
926,Espectáculo de tango en vivo para disfrutar en familia,Espectáculo de tango en vivo para disfrutar en familia,99930,,,,MUSEO HISTÓRICO NACIONAL DEL CABILDO Y LA REVOLUCIÓN DE MAYO,Bolívar 65,,Capital Federal,Capital Federal,Buenos Aires,,,883,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/63/000311463.jpg,,https://alternativateatral.com/obra99930-espectaculo-de-tango-en-vivo-para-disfrutar-en-familia,alternativateatral_api,true
927,Teatro al paso,Teatro al paso,99931,,,,NÜN TEATRO BAR,Juan Ramirez de Velasco 419,Villa Crespo,CABA,Villa Crespo - CABA,CABA,,,884,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/04/000311504.jpg,,https://alternativateatral.com/obra99931-teatro-al-paso,alternativateatral_api,true
928,Viuda e hijas,Viuda e hijas,99932,,,,TEATRO MAIPÚ,Maipú 380,,Banfield,Banfield,Buenos Aires,,,885,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/67/000311467.jpg,,https://alternativateatral.com/obra99932-viuda-e-hijas,alternativateatral_api,true
929,La generación Cansada,La generación Cansada,99933,,,,TEATRO DEL PUEBLO,Lavalle 3636,,Capital Federal,Capital Federal,Buenos Aires,,,886,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/83/000311483.jpg,,https://alternativateatral.com/obra99933-la-generacion-cansada,alternativateatral_api,true
930,El perro porteño,El perro porteño,99934,,,,LA HOMERO MANZI ESPACIO CULTURAL,Av. Belgrano 3540,,Capital Federal,Capital Federal,Buenos Aires,,,887,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/17/000311517.jpg,,https://alternativateatral.com/obra99934-el-perro-porteno,alternativateatral_api,true
931,CELULOSA variete,CELULOSA variete,99935,,,,EL ARCHIBRAZO,Mario Bravo 441,,Capital Federal,Capital Federal,Buenos Aires,,,888,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/46/000311546.jpg,,https://alternativateatral.com/obra99935-celulosa-variete,alternativateatral_api,true
932,Louise Goffin (USA) -Concierto íntimo bajo las estrellas,Louise Goffin (USA) -Concierto íntimo bajo las estrellas,99938,,,,MADRETIERRA ESPACIO DE ARTE,Chagas 3236,,Canning,Canning,Buenos Aires,,,889,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/54/000311654.jpg,,https://alternativateatral.com/obra99938-louise-goffin-usa-concierto-intimo-bajo-las-estrellas,alternativateatral_api,true
933,LA OVEJA AISLADA. 2,LA OVEJA AISLADA. 2,99941,,,,LA GLORIA. ESPACIO TEATRAL,Yatay 890,,Capital Federal,Capital Federal,Buenos Aires,,,890,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/63/000311563.jpg,,https://alternativateatral.com/obra99941-la-oveja-aislada-2,alternativateatral_api,true
934,Pretérito Imperfecto: Tiempo muerto,Pretérito Imperfecto: Tiempo muerto,99942,,,,"ÍTACA, COMPLEJO TEATRAL",Humahuaca 4027,,Capital Federal,Capital Federal,Buenos Aires,,,891,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/12/000311612.jpg,,https://alternativateatral.com/obra99942-preterito-imperfecto-tiempo-muerto,alternativateatral_api,true
935,Venecia,Venecia,99943,,,,EL VITRAL,Rodriguez Peña 344,,Capital Federal,Capital Federal,Buenos Aires,,,892,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/40/000311840.jpg,,https://alternativateatral.com/obra99943-venecia,alternativateatral_api,true
936,"EXPLOTA, impro y actualidad","EXPLOTA, impro y actualidad",99944,,,,EL PISO - CULTURA ESCÉNICA,Hidalgo 878,,Capital Federal,Capital Federal,Buenos Aires,,,893,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/23/000311523.jpg,,https://alternativateatral.com/obra99944-explota-impro-y-actualidad,alternativateatral_api,true
937,Cantando al sol,Cantando al sol,99945,,,,TEATRO DEL PASILLO,Colombres 35,,Capital Federal,Capital Federal,Buenos Aires,,,894,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/78/000311578.jpg,,https://alternativateatral.com/obra99945-cantando-al-sol,alternativateatral_api,true
938,No me pidas tu regalo,No me pidas tu regalo,99947,,,,MICROTEATRO BUENOS AIRES,Serrano 1139,,Capital Federal,Capital Federal,Buenos Aires,,,895,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/22/000311522.jpg,,https://alternativateatral.com/obra99947-no-me-pidas-tu-regalo,alternativateatral_api,true
939,El tiempo y las palabras,El tiempo y las palabras,99948,,,,"ÍTACA, COMPLEJO TEATRAL",Humahuaca 4027,,Capital Federal,Capital Federal,Buenos Aires,,,896,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/20/000311520.jpg,,https://alternativateatral.com/obra99948-el-tiempo-y-las-palabras,alternativateatral_api,true
940,Cine en Super 8 mm con música en vivo: Tiempos Modernos,Cine en Super 8 mm con música en vivo: Tiempos Modernos,99949,,,,MU TRINCHERA BOUTIQUE,Riobamba 143,,Capital Federal,Capital Federal,Buenos Aires,,,897,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/82/000311582.jpg,,https://alternativateatral.com/obra99949-cine-en-super-8-mm-con-musica-en-vivo-tiempos-modernos,alternativateatral_api,true
941,Duncan,Duncan,99950,,,,BAR DE FONDO CULTURAL,Julián Alvarez 1200,,Capital Federal,Capital Federal,Buenos Aires,,,898,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/94/000311594.jpg,,https://alternativateatral.com/obra99950-duncan,alternativateatral_api,true
942,Maratón Sonic,Maratón Sonic,99951,,,,CASA TEATRO ESTUDIO,Guardia Vieja 4257,,Capital Federal,Capital Federal,Buenos Aires,,,899,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/64/000311564.jpg,,https://alternativateatral.com/obra99951-maraton-sonic,alternativateatral_api,true
943,La madre,La madre,99952,,,,TEATRO DE REPERTORIO,Melo 1756,,Vicente López,Vicente López,Buenos Aires,,,900,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/47/000311547.jpg,,https://alternativateatral.com/obra99952-la-madre,alternativateatral_api,true
944,Algo Que Nunca Viste en VIVO,Algo Que Nunca Viste en VIVO,99954,,,,SU BODEGA,Calle 9 Nº605,,La Plata,La Plata,Buenos Aires,,,901,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/57/000311557.jpg,,https://alternativateatral.com/obra99954-algo-que-nunca-viste-en-vivo,alternativateatral_api,true
945,Sueño idiota,Sueño idiota,99955,,,,EL GRITO,Costa Rica 5459,,Capital Federal,Capital Federal,Buenos Aires,,,902,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/51/000311651.jpg,,https://alternativateatral.com/obra99955-sueno-idiota,alternativateatral_api,true
946,Maté a un tipo,Maté a un tipo,99956,,,,PARAJE ARTESÓN,Palestina 919 timbre 2,,Capital Federal,Capital Federal,Buenos Aires,,,903,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/47/000311647.jpg,,https://alternativateatral.com/obra99956-mate-a-un-tipo,alternativateatral_api,true
947,Delulu Varieté: ¡Cumple un año!,Delulu Varieté: ¡Cumple un año!,99957,,,,NUEVO TEATRO GARGANTÚA,Serrano 459,Palermo,CABA,Palermo - CABA,CABA,,,904,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/66/000311566.jpg,,https://alternativateatral.com/obra99957-delulu-variete-cumple-un-ano,alternativateatral_api,true
948,25 gramos de anuncios,25 gramos de anuncios,99958,,,,NUEVO TEATRO GARGANTÚA,Serrano 459,Palermo,CABA,Palermo - CABA,CABA,,,,,,https://alternativateatral.com/obra99958-25-gramos-de-anuncios,alternativateatral_api,true
949,Variete x el Archi ( Edición Verano),Variete x el Archi ( Edición Verano),99959,,,,EL ARCHIBRAZO,Mario Bravo 441,,Capital Federal,Capital Federal,Buenos Aires,,,905,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/90/000311590.jpg,,https://alternativateatral.com/obra99959-variete-x-el-archi-edicion-verano,alternativateatral_api,true
950,Paquete Absurdo,Paquete Absurdo,99960,,,,EL ARCHIBRAZO,Mario Bravo 441,,Capital Federal,Capital Federal,Buenos Aires,,,906,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/91/000311591.jpg,,https://alternativateatral.com/obra99960-paquete-absurdo,alternativateatral_api,true
951,VA COMO PIÑA. Varieté,VA COMO PIÑA. Varieté,99961,,,,TEATRO EL DESEO,Saavedra 569,,Capital Federal,Capital Federal,Buenos Aires,,,907,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/67/000311567.jpg,,https://alternativateatral.com/obra99961-va-como-pina-variete,alternativateatral_api,true
952,Taller de lectura para padres e hijos,Taller de lectura para padres e hijos,99962,,,,TEATRO EL POPULAR,Chile 2080,,Capital Federal,Capital Federal,Buenos Aires,,,908,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/03/000311703.jpg,,https://alternativateatral.com/obra99962-taller-de-lectura-para-padres-e-hijos,alternativateatral_api,true
953,Memorias de una maestra jardinera. Manual de supervivencia en el jardín,Memorias de una maestra jardinera. Manual de supervivencia en el jardín,99963,,,,NUEVO TEATRO GARGANTÚA,Serrano 459,Palermo,CABA,Palermo - CABA,CABA,,,909,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/64/000311664.jpg,,https://alternativateatral.com/obra99963-memorias-de-una-maestra-jardinera-manual-de-supervivencia-en-el-jardin,alternativateatral_api,true
954,"Partidas de algo hay que partir, de alguien hay que partir","Partidas de algo hay que partir, de alguien hay que partir",99964,,,,NOAVESTRUZ ESPACIO DE CULTURA,Humboldt 1857,,Capital Federal,Capital Federal,Buenos Aires,,,910,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/68/000311568.jpg,,https://alternativateatral.com/obra99964-partidas-de-algo-hay-que-partir-de-alguien-hay-que-partir,alternativateatral_api,true
955,EL ZORRO Y LA ZAPATILLA - A RAPOSA E O TÊNIS,EL ZORRO Y LA ZAPATILLA - A RAPOSA E O TÊNIS,99966,,,,GALPÓN F.A.C.E. (FACE),Dean Funes 2142,,Capital Federal,Capital Federal,Buenos Aires,,,911,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/93/000311593.jpg,,https://alternativateatral.com/obra99966-el-zorro-y-la-zapatilla-a-raposa-e-o-tnis,alternativateatral_api,true
956,Murga la Margarita,Murga la Margarita,99967,,,,EL GALPÓN DE CATALINAS,Benito Pérez Galdós 93,,Capital Federal,Capital Federal,Buenos Aires,,,912,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/25/000311625.jpg,,https://alternativateatral.com/obra99967-murga-la-margarita,alternativateatral_api,true
957,El maquinista de la general -Buster Keaton (con música en vivo),El maquinista de la general -Buster Keaton (con música en vivo),99969,,,,ESTUDIO POMERANEC,Dirección por privado,Chacarita,CABA,Chacarita - CABA,CABA,,,913,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/10/000311610.jpg,,https://alternativateatral.com/obra99969-el-maquinista-de-la-general-buster-keaton-con-musica-en-vivo,alternativateatral_api,true
958,Fockas Band #2 Artista invitado: Norbi Córdoba,Fockas Band #2 Artista invitado: Norbi Córdoba,99971,,,,CAFÉ VINILO,Estados Unidos 2483,,Capital Federal,Capital Federal,Buenos Aires,,,914,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/33/000311633.jpg,,https://alternativateatral.com/obra99971-fockas-band-2-artista-invitado-norbi-cordoba,alternativateatral_api,true
959,"Eva, un largo camino empedrado","Eva, un largo camino empedrado",99972,,,,NOAVESTRUZ ESPACIO DE CULTURA,Humboldt 1857,,Capital Federal,Capital Federal,Buenos Aires,,,915,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/99/000311599.jpg,,https://alternativateatral.com/obra99972-eva-un-largo-camino-empedrado,alternativateatral_api,true
960,"Solanito, -casi un soldadito-","Solanito, -casi un soldadito-",99973,,,,EL TEJÓN,Álvarez Jonte 1969,,Capital Federal,Capital Federal,Buenos Aires,,,916,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/65/000312065.jpg,,https://alternativateatral.com/obra99973-solanito-casi-un-soldadito,alternativateatral_api,true
961,Esperando visitas,Esperando visitas,99974,,,,EL PISO - CULTURA ESCÉNICA,Hidalgo 878,,Capital Federal,Capital Federal,Buenos Aires,,,917,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/07/000311707.jpg,,https://alternativateatral.com/obra99974-esperando-visitas,alternativateatral_api,true
962,Mi mejor actuación,Mi mejor actuación,99975,,,,EL MÉTODO KAIRÓS TEATRO,El Salvador 4530,,Capital Federal,Capital Federal,Buenos Aires,,,918,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/56/000311656.jpg,,https://alternativateatral.com/obra99975-mi-mejor-actuacion,alternativateatral_api,true
963,Las adoro,Las adoro,99976,,,,EL GALPÓN DE GUEVARA,Guevara 326,,Capital Federal,Capital Federal,Buenos Aires,,,919,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/13/000311613.jpg,,https://alternativateatral.com/obra99976-las-adoro,alternativateatral_api,true
964,Concierto de Juanchi Baleirón en biblioteca sudestada,Concierto de Juanchi Baleirón en biblioteca sudestada,99977,,,,BIBLIOTECA POPULAR SUDESTADA,Aristóbulo del Valle 1631,,Vicente López,Vicente López,Buenos Aires,,,920,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/84/000311684.jpg,,https://alternativateatral.com/obra99977-concierto-de-juanchi-baleiron-en-biblioteca-sudestada,alternativateatral_api,true
965,Eugene Onegin - THE MET LIVE IN HD,Eugene Onegin - THE MET LIVE IN HD,99978,,,,FUNDACION BEETHOVEN,Av. Santa Fe 1452,,Capital Federal,Capital Federal,Buenos Aires,,,,,,https://alternativateatral.com/obra99978-eugene-onegin-the-met-live-in-hd,alternativateatral_api,true
966,Franco Luciani & Victoria Birchner en La Yunta Cultural,Franco Luciani & Victoria Birchner en La Yunta Cultural,99979,,,,EL GALPÓN DE HAEDO,Río Piedras 351,,Morón,Morón,Buenos Aires,,,921,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/21/000311621.jpg,,https://alternativateatral.com/obra99979-franco-luciani-victoria-birchner-en-la-yunta-cultural,alternativateatral_api,true
967,Yunta Peñera,Yunta Peñera,99980,,,,EL GALPÓN DE HAEDO,Río Piedras 351,,Morón,Morón,Buenos Aires,,,922,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/71/000312071.jpg,,https://alternativateatral.com/obra99980-yunta-penera,alternativateatral_api,true
968,Qué me van hablar de Amor - Fabian Rodríguez Tango,Qué me van hablar de Amor - Fabian Rodríguez Tango,99986,,,,PISTA URBANA,Chacabuco 874,,Capital Federal,Capital Federal,Buenos Aires,,,923,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/71/000311871.jpg,,https://alternativateatral.com/obra99986-que-me-van-hablar-de-amor-fabian-rodriguez-tango,alternativateatral_api,true
969,Mosaico 11-4 - Después del budín + El jardín de Julieta + Una novia y un altar,Mosaico 11-4 - Después del budín + El jardín de Julieta + Una novia y un altar,99987,,,,PASILLO AL FONDO TEATRO,Muñiz 1288,,Capital Federal,Capital Federal,Buenos Aires,,,924,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/06/000311706.jpg,,https://alternativateatral.com/obra99987-mosaico-114-despues-del-budin-el-jardin-de-julieta-una-novia-y-un-altar,alternativateatral_api,true
970,Mosaico 18-4 Después del budín + Las Ofelias + Una rubia debilidad,Mosaico 18-4 Después del budín + Las Ofelias + Una rubia debilidad,99990,,,,PASILLO AL FONDO TEATRO,Muñiz 1288,,Capital Federal,Capital Federal,Buenos Aires,,,924,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/05/000311705.jpg,,https://alternativateatral.com/obra99990-mosaico-184-despues-del-budin-las-ofelias-una-rubia-debilidad,alternativateatral_api,true
971,Mosaico 25-4 Operación Saúl + Una rubia debilidad + Una novia y un altar,Mosaico 25-4 Operación Saúl + Una rubia debilidad + Una novia y un altar,99991,,,,PASILLO AL FONDO TEATRO,Muñiz 1288,,Capital Federal,Capital Federal,Buenos Aires,,,924,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/04/000311704.jpg,,https://alternativateatral.com/obra99991-mosaico-254-operacion-saul-una-rubia-debilidad-una-novia-y-un-altar,alternativateatral_api,true
972,Reencuentros con María Elena,Reencuentros con María Elena,99993,,,,TEATRO HASTA TRILCE,Maza 177,,Capital Federal,Capital Federal,Buenos Aires,,,925,https://img.alternativateatral.com/scripts/es/fotos/obras/resumen/78/000311978.jpg,,https://alternativateatral.com/obra99993-reencuentros-con-maria-elena,alternativateatral_api,true
